AC	sim	Count	Prop	mu_fit
43426	4.14357800906196e-09	0.0	0.0	2.3e-09
43427	4.1574991069329745e-09	0.0	0.0	2.3e-09
43428	4.171320989835949e-09	0.0	0.0	2.3e-09
43429	4.185042432865572e-09	0.0	0.0	2.3e-09
43430	4.198662221404232e-09	0.0	0.0	2.3e-09
43431	4.212179149517436e-09	0.0	0.0	2.3e-09
43432	4.225592019127963e-09	0.0	0.0	2.3e-09
43433	4.238899640323546e-09	0.0	0.0	2.3e-09
43434	4.2521008363649315e-09	0.0	0.0	2.3e-09
43435	4.265194436090253e-09	0.0	0.0	2.3e-09
43436	4.278179279100656e-09	0.0	0.0	2.3e-09
43437	4.291054215829002e-09	0.0	0.0	2.3e-09
43438	4.303818105951473e-09	0.0	0.0	2.3e-09
43439	4.31646982043483e-09	0.0	0.0	2.3e-09
43440	4.329008240875535e-09	0.0	0.0	2.3e-09
43441	4.341432257594946e-09	0.0	0.0	2.3e-09
43442	4.353740773978343e-09	0.0	0.0	2.3e-09
43443	4.3659327034974165e-09	0.0	0.0	2.3e-09
43444	4.3780069710589845e-09	0.0	0.0	2.3e-09
43445	4.389962516280434e-09	0.0	0.0	2.3e-09
43446	4.401798284347212e-09	0.0	0.0	2.3e-09
43447	4.413513238713189e-09	0.0	0.0	2.3e-09
43448	4.4251063507835864e-09	0.0	0.0	2.3e-09
43449	4.436576606515183e-09	0.0	0.0	2.3e-09
43450	4.447923003393142e-09	0.0	0.0	2.3e-09
43451	4.459144552709781e-09	0.0	0.0	2.3e-09
43452	4.470240276701778e-09	0.0	0.0	2.3e-09
43453	4.4812092138344975e-09	0.0	0.0	2.3e-09
43454	4.4920504138923794e-09	0.0	0.0	2.3e-09
43455	4.502762940133165e-09	0.0	0.0	2.3e-09
43456	4.513345870660322e-09	0.0	0.0	2.3e-09
43457	4.523798296347785e-09	0.0	0.0	2.3e-09
43458	4.534119321193445e-09	0.0	0.0	2.3e-09
43459	4.544308068673526e-09	0.0	0.0	2.3e-09
43460	4.554363669324556e-09	0.0	0.0	2.3e-09
43461	4.564285274658911e-09	0.0	0.0	2.3e-09
43462	4.5740720456065194e-09	0.0	0.0	2.3e-09
43463	4.583723161345704e-09	0.0	0.0	2.3e-09
43464	4.59323781711575e-09	0.0	0.0	2.3e-09
43465	4.602615219300655e-09	0.0	0.0	2.3e-09
43466	4.611854593906046e-09	0.0	0.0	2.3e-09
43467	4.620955181480059e-09	0.0	0.0	2.3e-09
43468	4.629916235188979e-09	0.0	0.0	2.3e-09
43469	4.6387370305067625e-09	0.0	0.0	2.3e-09
43470	4.64741685145404e-09	0.0	0.0	2.3e-09
43471	4.655955003657347e-09	0.0	0.0	2.3e-09
43472	4.664350806971549e-09	0.0	0.0	2.3e-09
43473	4.672603597684572e-09	0.0	0.0	2.3e-09
43474	4.680712731049686e-09	0.0	0.0	2.3e-09
43475	4.688677575663472e-09	0.0	0.0	2.3e-09
43476	4.696497519387547e-09	0.0	0.0	2.3e-09
43477	4.704171964875634e-09	0.0	0.0	2.3e-09
43478	4.711700335264384e-09	0.0	0.0	2.3e-09
43479	4.71908206883592e-09	0.0	0.0	2.3e-09
43480	4.72631662124245e-09	0.0	0.0	2.3e-09
43481	4.7334034679997716e-09	0.0	0.0	2.3e-09
43482	4.740342097826695e-09	0.0	0.0	2.3e-09
43483	4.747132021662508e-09	0.0	0.0	2.3e-09
43484	4.753772766181309e-09	0.0	0.0	2.3e-09
43485	4.76026387594654e-09	0.0	0.0	2.3e-09
43486	4.766604916015735e-09	0.0	0.0	2.3e-09
43487	4.772795464033141e-09	0.0	0.0	2.3e-09
43488	4.778835123756692e-09	0.0	0.0	2.3e-09
43489	4.784723510674229e-09	0.0	0.0	2.3e-09
43490	4.790460264439547e-09	0.0	0.0	2.3e-09
43491	4.796045036460916e-09	0.0	0.0	2.3e-09
43492	4.801477503648079e-09	0.0	0.0	2.3e-09
43493	4.806757357179348e-09	0.0	0.0	2.3e-09
43494	4.811884310417646e-09	0.0	0.0	2.3e-09
43495	4.816858092383223e-09	0.0	0.0	2.3e-09
43496	4.821678452033973e-09	0.0	0.0	2.3e-09
43497	4.8263451598150825e-09	0.0	0.0	2.3e-09
43498	4.830858001848301e-09	0.0	0.0	2.3e-09
43499	4.835216785697358e-09	0.0	0.0	2.3e-09
43500	4.839421338268661e-09	0.0	0.0	2.3e-09
43501	4.843471503366049e-09	0.0	0.0	2.3e-09
43502	4.847367147657473e-09	0.0	0.0	2.3e-09
43503	4.851108153799889e-09	0.0	0.0	2.3e-09
43504	4.854694426160976e-09	0.0	0.0	2.3e-09
43505	4.858125888584883e-09	0.0	0.0	2.3e-09
43506	4.861402482254925e-09	0.0	0.0	2.3e-09
43507	4.864524170077338e-09	0.0	0.0	2.3e-09
43508	4.867490934622062e-09	0.0	0.0	2.3e-09
43509	4.8703027769495175e-09	0.0	0.0	2.3e-09
43510	4.872959718826961e-09	0.0	0.0	2.3e-09
43511	4.875461799537114e-09	0.0	0.0	2.3e-09
43512	4.87780908017146e-09	0.0	0.0	2.3e-09
43513	4.880001640531674e-09	0.0	0.0	2.3e-09
43514	4.8820395821983475e-09	0.0	0.0	2.3e-09
43515	4.883923023202823e-09	0.0	0.0	2.3e-09
43516	4.88565210353332e-09	0.0	0.0	2.3e-09
43517	4.887226980500437e-09	0.0	0.0	2.3e-09
43518	4.888647835793008e-09	0.0	0.0	2.3e-09
43519	4.889914866130687e-09	0.0	0.0	2.3e-09
43520	4.891028287913266e-09	0.0	0.0	2.3e-09
43521	4.891988341780056e-09	0.0	0.0	2.3e-09
43522	4.892795282285951e-09	0.0	0.0	2.3e-09
43523	4.893449389264525e-09	0.0	0.0	2.3e-09
43524	4.893950956479931e-09	0.0	0.0	2.3e-09
43525	4.894300300615185e-09	0.0	0.0	2.3e-09
43526	4.894497757805244e-09	0.0	0.0	2.3e-09
43527	4.894543682645734e-09	0.0	0.0	2.3e-09
43528	4.894438450096319e-09	0.0	0.0	2.3e-09
43529	4.894182453541334e-09	0.0	0.0	2.3e-09
43530	4.893776105520101e-09	0.0	0.0	2.3e-09
43531	4.893219839100436e-09	0.0	0.0	2.3e-09
43532	4.892514104219523e-09	0.0	0.0	2.3e-09
43533	4.891659374459091e-09	0.0	0.0	2.3e-09
43534	4.890656135743949e-09	0.0	0.0	2.3e-09
43535	4.889504900905035e-09	0.0	0.0	2.3e-09
43536	4.88820619490523e-09	0.0	0.0	2.3e-09
43537	4.886760566077832e-09	0.0	0.0	2.3e-09
43538	4.885168576971276e-09	0.0	0.0	2.3e-09
43539	4.883430814532228e-09	0.0	0.0	2.3e-09
43540	4.8815478797833825e-09	0.0	0.0	2.3e-09
43541	4.879520394477767e-09	0.0	0.0	2.3e-09
43542	4.877348996506424e-09	0.0	0.0	2.3e-09
43543	4.875034345560269e-09	0.0	0.0	2.3e-09
43544	4.872577117100827e-09	0.0	0.0	2.3e-09
43545	4.869978004893313e-09	0.0	0.0	2.3e-09
43546	4.867237721626612e-09	0.0	0.0	2.3e-09
43547	4.864356996900303e-09	0.0	0.0	2.3e-09
43548	4.861336576868311e-09	0.0	0.0	2.3e-09
43549	4.858177229864886e-09	0.0	0.0	2.3e-09
43550	4.854879738348635e-09	0.0	0.0	2.3e-09
43551	4.851444901041935e-09	0.0	0.0	2.3e-09
43552	4.847873535057665e-09	0.0	0.0	2.3e-09
43553	4.844166478048166e-09	0.0	0.0	2.3e-09
43554	4.840324577842667e-09	0.0	0.0	2.3e-09
43555	4.836348707004544e-09	0.0	0.0	2.3e-09
43556	4.832239747004028e-09	0.0	0.0	2.3e-09
43557	4.82799860255552e-09	0.0	0.0	2.3e-09
43558	4.823626190310791e-09	0.0	0.0	2.3e-09
43559	4.819123445417813e-09	0.0	0.0	2.3e-09
43560	4.814491318012222e-09	0.0	0.0	2.3e-09
43561	4.8097307741945076e-09	0.0	0.0	2.3e-09
43562	4.8048427969127884e-09	0.0	0.0	2.3e-09
43563	4.7998283847790345e-09	0.0	0.0	2.3e-09
43564	4.7946885496059056e-09	0.0	0.0	2.3e-09
43565	4.789424321817733e-09	0.0	0.0	2.3e-09
43566	4.784036743676693e-09	0.0	0.0	2.3e-09
43567	4.778526874434565e-09	0.0	0.0	2.3e-09
43568	4.7728957860369355e-09	0.0	0.0	2.3e-09
43569	4.767144569355459e-09	0.0	0.0	2.3e-09
43570	4.7612743252107455e-09	0.0	0.0	2.3e-09
43571	4.7552861708357495e-09	0.0	0.0	2.3e-09
43572	4.749181235263944e-09	0.0	0.0	2.3e-09
43573	4.742960663509429e-09	0.0	0.0	2.3e-09
43574	4.73662561424145e-09	0.0	0.0	2.3e-09
43575	4.730177258422163e-09	0.0	0.0	2.3e-09
43576	4.723616780210041e-09	0.0	0.0	2.3e-09
43577	4.716945377939628e-09	0.0	0.0	2.3e-09
43578	4.710164262649993e-09	0.0	0.0	2.3e-09
43579	4.7032746558443055e-09	0.0	0.0	2.3e-09
43580	4.696277793609934e-09	0.0	0.0	2.3e-09
43581	4.689174923035262e-09	0.0	0.0	2.3e-09
43582	4.681967303294367e-09	0.0	0.0	2.3e-09
43583	4.674656208433738e-09	0.0	0.0	2.3e-09
43584	4.667242917604188e-09	0.0	0.0	2.3e-09
43585	4.659728727693486e-09	0.0	0.0	2.3e-09
43586	4.652114942358444e-09	0.0	0.0	2.3e-09
43587	4.6444028782639595e-09	0.0	0.0	2.3e-09
43588	4.636593860567741e-09	0.0	0.0	2.3e-09
43589	4.628689226956715e-09	0.0	0.0	2.3e-09
43590	4.6206903263424535e-09	0.0	0.0	2.3e-09
43591	4.612598515397496e-09	0.0	0.0	2.3e-09
43592	4.604415158368517e-09	0.0	0.0	2.3e-09
43593	4.5961416343721395e-09	0.0	0.0	2.3e-09
43594	4.587779327340566e-09	0.0	0.0	2.3e-09
43595	4.579329632462659e-09	0.0	0.0	2.3e-09
43596	4.5707939524716964e-09	0.0	0.0	2.3e-09
43597	4.562173699727134e-09	0.0	0.0	2.3e-09
43598	4.553470292764247e-09	0.0	0.0	2.3e-09
43599	4.54468516116245e-09	0.0	0.0	2.3e-09
43600	4.535819740280655e-09	0.0	0.0	2.3e-09
43601	4.526875472924672e-09	0.0	0.0	2.3e-09
43602	4.517853809190046e-09	0.0	0.0	2.3e-09
43603	4.508756207197009e-09	0.0	0.0	2.3e-09
43604	4.499584130801179e-09	0.0	0.0	2.3e-09
43605	4.4903390524822e-09	0.0	0.0	2.3e-09
43606	4.481022446767677e-09	0.0	0.0	2.3e-09
43607	4.47163579728898e-09	0.0	0.0	2.3e-09
43608	4.462180594505944e-09	0.0	0.0	2.3e-09
43609	4.452658330204191e-09	0.0	0.0	2.3e-09
43610	4.443070505495901e-09	0.0	0.0	2.3e-09
43611	4.433418625523177e-09	0.0	0.0	2.3e-09
43612	4.423704196937132e-09	0.0	0.0	2.3e-09
43613	4.413928736089948e-09	0.0	0.0	2.3e-09
43614	4.404093758355508e-09	0.0	0.0	2.3e-09
43615	4.394200787113088e-09	0.0	0.0	2.3e-09
43616	4.384251347413182e-09	0.0	0.0	2.3e-09
43617	4.374246967704712e-09	0.0	0.0	2.3e-09
43618	4.364189179589032e-09	0.0	0.0	2.3e-09
43619	4.354079520634902e-09	0.0	0.0	2.3e-09
43620	4.343919524889181e-09	0.0	0.0	2.3e-09
43621	4.333710733882649e-09	0.0	0.0	2.3e-09
43622	4.323454689249657e-09	0.0	0.0	2.3e-09
43623	4.313152935426734e-09	0.0	0.0	2.3e-09
43624	4.302807018464312e-09	0.0	0.0	2.3e-09
43625	4.2924184817264486e-09	0.0	0.0	2.3e-09
43626	4.281988877577396e-09	0.0	0.0	2.3e-09
43627	4.27151975130255e-09	0.0	0.0	2.3e-09
43628	4.261012653595214e-09	0.0	0.0	2.3e-09
43629	4.2504691325249524e-09	0.0	0.0	2.3e-09
43630	4.239890739148828e-09	0.0	0.0	2.3e-09
43631	4.2292790222323846e-09	0.0	0.0	2.3e-09
43632	4.218635529105731e-09	0.0	0.0	2.3e-09
43633	4.20796180930787e-09	0.0	0.0	2.3e-09
43634	4.197259409311178e-09	0.0	0.0	2.3e-09
43635	4.186529874381428e-09	0.0	0.0	2.3e-09
43636	4.175774749202442e-09	0.0	0.0	2.3e-09
43637	4.164995574719998e-09	0.0	0.0	2.3e-09
43638	4.154193892750847e-09	0.0	0.0	2.3e-09
43639	4.143371240853198e-09	0.0	0.0	2.3e-09
43640	4.13252915404282e-09	1.0	1.9589478960997542e-07	2.3e-09
43641	4.1216691645300545e-09	0.0	0.0	2.3e-09
43642	4.1107928033722504e-09	0.0	0.0	2.3e-09
43643	4.099901594516772e-09	0.0	0.0	2.3e-09
43644	4.088997062088529e-09	0.0	0.0	2.3e-09
43645	4.0780807245891475e-09	0.0	0.0	2.3e-09
43646	4.067154096455519e-09	0.0	0.0	2.3e-09
43647	4.056218689632996e-09	0.0	0.0	2.3e-09
43648	4.0452760078508525e-09	0.0	0.0	2.3e-09
43649	4.034327553726261e-09	0.0	0.0	2.3e-09
43650	4.023374823013379e-09	0.0	0.0	2.3e-09
43651	4.012419306201434e-09	0.0	0.0	2.3e-09
43652	4.0014624891468e-09	0.0	0.0	2.3e-09
43653	3.990505851081187e-09	0.0	0.0	2.3e-09
43654	3.9795508652478585e-09	0.0	0.0	2.3e-09
43655	3.968599000519784e-09	0.0	0.0	2.3e-09
43656	3.957651715596224e-09	0.0	0.0	2.3e-09
43657	3.9467104671377406e-09	0.0	0.0	2.3e-09
43658	3.935776699362136e-09	0.0	0.0	2.3e-09
43659	3.9248518549217655e-09	0.0	0.0	2.3e-09
43660	3.913937367148382e-09	0.0	0.0	2.3e-09
43661	3.903034658264177e-09	0.0	0.0	2.3e-09
43662	3.8921451490257774e-09	0.0	0.0	2.3e-09
43663	3.88127024757345e-09	0.0	0.0	2.3e-09
43664	3.870411353905447e-09	0.0	0.0	2.3e-09
43665	3.859569863095358e-09	0.0	0.0	2.3e-09
43666	3.848747157114118e-09	0.0	0.0	2.3e-09
43667	3.837944613525989e-09	0.0	0.0	2.3e-09
43668	3.827163595423939e-09	0.0	0.0	2.3e-09
43669	3.816405461966269e-09	0.0	0.0	2.3e-09
43670	3.805671558443535e-09	0.0	0.0	2.3e-09
43671	3.794963225695562e-09	0.0	0.0	2.3e-09
43672	3.7842817876556105e-09	0.0	0.0	2.3e-09
43673	3.773628566062954e-09	0.0	0.0	2.3e-09
43674	3.763004865359318e-09	0.0	0.0	2.3e-09
43675	3.752411983948954e-09	0.0	0.0	2.3e-09
43676	3.741851205998047e-09	0.0	0.0	2.3e-09
43677	3.731323810175354e-09	0.0	0.0	2.3e-09
43678	3.7208310579343965e-09	0.0	0.0	2.3e-09
43679	3.7103742047486664e-09	0.0	0.0	2.3e-09
43680	3.699954491319277e-09	0.0	0.0	2.3e-09
43681	3.6895731484139634e-09	0.0	0.0	2.3e-09
43682	3.679231394309546e-09	0.0	0.0	2.3e-09
43683	3.6689304353219797e-09	0.0	0.0	2.3e-09
43684	3.6586714674327497e-09	0.0	0.0	2.3e-09
43685	3.648455670133535e-09	0.0	0.0	2.3e-09
43686	3.6382842164888497e-09	0.0	0.0	2.3e-09
43687	3.6281582627569443e-09	0.0	0.0	2.3e-09
43688	3.618078954199941e-09	0.0	0.0	2.3e-09
43689	3.608047420703928e-09	0.0	0.0	2.3e-09
43690	3.5980647833663386e-09	0.0	0.0	2.3e-09
43691	3.5881321467638618e-09	0.0	0.0	2.3e-09
43692	3.578250603854074e-09	0.0	0.0	2.3e-09
43693	3.568421232542978e-09	0.0	0.0	2.3e-09
43694	3.5586451004428965e-09	0.0	0.0	2.3e-09
43695	3.548923258199406e-09	0.0	0.0	2.3e-09
43696	3.539256743422093e-09	0.0	0.0	2.3e-09
43697	3.529646580579178e-09	0.0	0.0	2.3e-09
43698	3.5200937784655827e-09	0.0	0.0	2.3e-09
43699	3.5105993341317316e-09	0.0	0.0	2.3e-09
43700	3.5011642286288017e-09	0.0	0.0	2.3e-09
43701	3.4917894286129473e-09	0.0	0.0	2.3e-09
43702	3.4824758870122673e-09	0.0	0.0	2.3e-09
43703	3.473224540475709e-09	0.0	0.0	2.3e-09
43704	3.4640363133483893e-09	0.0	0.0	2.3e-09
43705	3.4549121134476906e-09	0.0	0.0	2.3e-09
43706	3.4458528328980385e-09	0.0	0.0	2.3e-09
43707	3.4368593511947857e-09	0.0	0.0	2.3e-09
43708	3.4279325310123575e-09	0.0	0.0	2.3e-09
43709	3.419073219098512e-09	0.0	0.0	2.3e-09
43710	3.4102822499962022e-09	0.0	0.0	2.3e-09
43711	3.401560439749354e-09	0.0	0.0	2.3e-09
43712	3.392908588916713e-09	0.0	0.0	2.3e-09
43713	3.3843274848248456e-09	0.0	0.0	2.3e-09
43714	3.3758178985028298e-09	0.0	0.0	2.3e-09
43715	3.3673805836469286e-09	0.0	0.0	2.3e-09
43716	3.359016279027085e-09	0.0	0.0	2.3e-09
43717	3.3507257091796314e-09	0.0	0.0	2.3e-09
43718	3.3425095796262898e-09	0.0	0.0	2.3e-09
43719	3.334368584709926e-09	0.0	0.0	2.3e-09
43720	3.326303397294274e-09	0.0	0.0	2.3e-09
43721	3.3183146781582295e-09	0.0	0.0	2.3e-09
43722	3.3104030704369597e-09	0.0	0.0	2.3e-09
43723	3.3025692012127178e-09	0.0	0.0	2.3e-09
43724	3.2948136829513548e-09	0.0	0.0	2.3e-09
43725	3.2871371088825047e-09	0.0	0.0	2.3e-09
43726	3.2795400591076453e-09	0.0	0.0	2.3e-09
43727	3.2720230952021305e-09	0.0	0.0	2.3e-09
43728	3.264586765601437e-09	0.0	0.0	2.3e-09
43729	3.2572315970501813e-09	0.0	0.0	2.3e-09
43730	3.249958106946745e-09	0.0	0.0	2.3e-09
43731	3.242766791010682e-09	0.0	0.0	2.3e-09
43732	3.2356581309718203e-09	0.0	0.0	2.3e-09
43733	3.2286325907365043e-09	0.0	0.0	2.3e-09
43734	3.221690620139682e-09	0.0	0.0	2.3e-09
43735	3.2148326512166646e-09	0.0	0.0	2.3e-09
43736	3.208059099711799e-09	0.0	0.0	2.3e-09
43737	3.2013703657593563e-09	0.0	0.0	2.3e-09
43738	3.194766831764299e-09	0.0	0.0	2.3e-09
43739	3.188248866062248e-09	0.0	0.0	2.3e-09
43740	3.181816818508561e-09	0.0	0.0	2.3e-09
43741	3.1754710249431515e-09	0.0	0.0	2.3e-09
43742	3.1692118027339124e-09	0.0	0.0	2.3e-09
43743	3.1630394538686436e-09	0.0	0.0	2.3e-09
43744	3.1569542663395584e-09	0.0	0.0	2.3e-09
43745	3.1509565075783597e-09	0.0	0.0	2.3e-09
43746	3.1450464326561564e-09	0.0	0.0	2.3e-09
43747	3.139224279787527e-09	0.0	0.0	2.3e-09
43748	3.13349026980845e-09	0.0	0.0	2.3e-09
43749	3.1278446089491153e-09	0.0	0.0	2.3e-09
43750	3.1222874875871896e-09	0.0	0.0	2.3e-09
43751	3.1168190787777733e-09	0.0	0.0	2.3e-09
43752	3.111439541928259e-09	0.0	0.0	2.3e-09
43753	3.1061490178266614e-09	0.0	0.0	2.3e-09
43754	3.1009476351429923e-09	0.0	0.0	2.3e-09
43755	3.095835504081477e-09	0.0	0.0	2.3e-09
43756	3.090812720678217e-09	0.0	0.0	2.3e-09
43757	3.0858793641289094e-09	0.0	0.0	2.3e-09
43758	3.0810355002440515e-09	0.0	0.0	2.3e-09
43759	3.0762811774248667e-09	0.0	0.0	2.3e-09
43760	3.07161643026087e-09	0.0	0.0	2.3e-09
43761	3.067041278093409e-09	0.0	0.0	2.3e-09
43762	3.0625557237837017e-09	0.0	0.0	2.3e-09
43763	3.0581597572891073e-09	0.0	0.0	2.3e-09
43764	3.053853352242577e-09	0.0	0.0	2.3e-09
43765	3.0496364660498255e-09	0.0	0.0	2.3e-09
43766	3.0455090455802853e-09	0.0	0.0	2.3e-09
43767	3.041471018157166e-09	0.0	0.0	2.3e-09
43768	3.037522300776063e-09	0.0	0.0	2.3e-09
43769	3.0336627939050625e-09	0.0	0.0	2.3e-09
43770	3.029892382255924e-09	0.0	0.0	2.3e-09
43771	3.0262109405361765e-09	0.0	0.0	2.3e-09
43772	3.0226183251445973e-09	0.0	0.0	2.3e-09
43773	3.0191143791767894e-09	0.0	0.0	2.3e-09
43774	3.0156989346223823e-09	0.0	0.0	2.3e-09
43775	3.0123718076237765e-09	0.0	0.0	2.3e-09
43776	3.0091328006492627e-09	0.0	0.0	2.3e-09
43777	3.0059817026874727e-09	0.0	0.0	2.3e-09
43778	3.0029182899607712e-09	0.0	0.0	2.3e-09
43779	2.9999423240604835e-09	0.0	0.0	2.3e-09
43780	2.9970535555018186e-09	0.0	0.0	2.3e-09
43781	2.994251719683873e-09	0.0	0.0	2.3e-09
43782	2.991536541243679e-09	0.0	0.0	2.3e-09
43783	2.9889077299134324e-09	0.0	0.0	2.3e-09
43784	2.986364984942848e-09	0.0	0.0	2.3e-09
43785	2.9839079896213997e-09	0.0	0.0	2.3e-09
43786	2.98153642044222e-09	0.0	0.0	2.3e-09
43787	2.9792499347656377e-09	0.0	0.0	2.3e-09
43788	2.9770481848266757e-09	0.0	0.0	2.3e-09
43789	2.974930806146025e-09	0.0	0.0	2.3e-09
43790	2.9728974251911953e-09	0.0	0.0	2.3e-09
43791	2.97094765478988e-09	0.0	0.0	2.3e-09
43792	2.9690810969731797e-09	0.0	0.0	2.3e-09
43793	2.9672973431492123e-09	0.0	0.0	2.3e-09
43794	2.965595973640974e-09	0.0	0.0	2.3e-09
43795	2.963976556965225e-09	0.0	0.0	2.3e-09
43796	2.9624386502244236e-09	0.0	0.0	2.3e-09
43797	2.9609818025279686e-09	0.0	0.0	2.3e-09
43798	2.9596055490270136e-09	0.0	0.0	2.3e-09
43799	2.9583094172797357e-09	0.0	0.0	2.3e-09
43800	2.9570929225495075e-09	0.0	0.0	2.3e-09
43801	2.955955571497502e-09	0.0	0.0	2.3e-09
43802	2.95489686018364e-09	1.0	1.9589478960997542e-07	2.3e-09
43803	2.9539162756098283e-09	0.0	0.0	2.3e-09
43804	2.9530132946428017e-09	0.0	0.0	2.3e-09
43805	2.9521873847029877e-09	0.0	0.0	2.3e-09
43806	2.9514380047657784e-09	0.0	0.0	2.3e-09
43807	2.950764604690077e-09	0.0	0.0	2.3e-09
43808	2.9501666234971792e-09	0.0	0.0	2.3e-09
43809	2.9496434948966476e-09	0.0	0.0	2.3e-09
43810	2.9491946413745548e-09	0.0	0.0	2.3e-09
43811	2.9488194784056502e-09	0.0	0.0	2.3e-09
43812	2.948517411956014e-09	0.0	0.0	2.3e-09
43813	2.9482878420602694e-09	0.0	0.0	2.3e-09
43814	2.948130158870752e-09	0.0	0.0	2.3e-09
43815	2.948043746260688e-09	0.0	0.0	2.3e-09
43816	2.948027979958028e-09	0.0	0.0	2.3e-09
43817	2.9480822297736472e-09	0.0	0.0	2.3e-09
43818	2.9482058563845195e-09	0.0	0.0	2.3e-09
43819	2.9483982141928544e-09	0.0	0.0	2.3e-09
43820	2.9486586508122347e-09	0.0	0.0	2.3e-09
43821	2.948986509415032e-09	0.0	0.0	2.3e-09
43822	2.9493811226024025e-09	0.0	0.0	2.3e-09
43823	2.9498418202655854e-09	0.0	0.0	2.3e-09
43824	2.9503679254795263e-09	0.0	0.0	2.3e-09
43825	2.950958754132472e-09	0.0	0.0	2.3e-09
43826	2.9516136178560296e-09	0.0	0.0	2.3e-09
43827	2.9523318227172045e-09	0.0	0.0	2.3e-09
43828	2.9531126681213563e-09	0.0	0.0	2.3e-09
43829	2.9539554496910714e-09	0.0	0.0	2.3e-09
43830	2.95485945814277e-09	0.0	0.0	2.3e-09
43831	2.9558239780074445e-09	0.0	0.0	2.3e-09
43832	2.9568482905452653e-09	0.0	0.0	2.3e-09
43833	2.957931672690484e-09	0.0	0.0	2.3e-09
43834	2.959073396371245e-09	0.0	0.0	2.3e-09
43835	2.9602727295289543e-09	0.0	0.0	2.3e-09
43836	2.961528936824758e-09	0.0	0.0	2.3e-09
43837	2.962841277174633e-09	0.0	0.0	2.3e-09
43838	2.96420901014785e-09	0.0	0.0	2.3e-09
43839	2.965631388466886e-09	0.0	0.0	2.3e-09
43840	2.9671076616795568e-09	0.0	0.0	2.3e-09
43841	2.9686370777265264e-09	0.0	0.0	2.3e-09
43842	2.9702188817053194e-09	0.0	0.0	2.3e-09
43843	2.9718523154035395e-09	0.0	0.0	2.3e-09
43844	2.973536618106284e-09	0.0	0.0	2.3e-09
43845	2.97527102817198e-09	0.0	0.0	2.3e-09
43846	2.977054779046382e-09	0.0	0.0	2.3e-09
43847	2.978887105734333e-09	0.0	0.0	2.3e-09
43848	2.980767237239793e-09	0.0	0.0	2.3e-09
43849	2.982694404383505e-09	0.0	0.0	2.3e-09
43850	2.9846678366083123e-09	0.0	0.0	2.3e-09
43851	2.986686759227986e-09	0.0	0.0	2.3e-09
43852	2.9887503992830195e-09	0.0	0.0	2.3e-09
43853	2.990857980686951e-09	0.0	0.0	2.3e-09
43854	2.993008727296633e-09	0.0	0.0	2.3e-09
43855	2.995201864466199e-09	0.0	0.0	2.3e-09
43856	2.9974366128496847e-09	0.0	0.0	2.3e-09
43857	2.999712197001331e-09	0.0	0.0	2.3e-09
43858	3.002027838533681e-09	0.0	0.0	2.3e-09
43859	3.0043827611458398e-09	0.0	0.0	2.3e-09
43860	3.0067761859894256e-09	0.0	0.0	2.3e-09
43861	3.009207336499727e-09	0.0	0.0	2.3e-09
43862	3.0116754374195688e-09	0.0	0.0	2.3e-09
43863	3.014179710536209e-09	0.0	0.0	2.3e-09
43864	3.0167193840963217e-09	0.0	0.0	2.3e-09
43865	3.0192936808760547e-09	0.0	0.0	2.3e-09
43866	3.021901829688085e-09	0.0	0.0	2.3e-09
43867	3.0245430577915832e-09	0.0	0.0	2.3e-09
43868	3.0272165958765394e-09	0.0	0.0	2.3e-09
43869	3.0299216733422406e-09	0.0	0.0	2.3e-09
43870	3.032657524769596e-09	0.0	0.0	2.3e-09
43871	3.035423382278962e-09	0.0	0.0	2.3e-09
43872	3.038218484918859e-09	0.0	0.0	2.3e-09
43873	3.0410420695100258e-09	0.0	0.0	2.3e-09
43874	3.043893377214076e-09	0.0	0.0	2.3e-09
43875	3.0467716515318106e-09	0.0	0.0	2.3e-09
43876	3.049676137000284e-09	0.0	0.0	2.3e-09
43877	3.0526060822143697e-09	0.0	0.0	2.3e-09
43878	3.0555607376930104e-09	0.0	0.0	2.3e-09
43879	3.0585393583215464e-09	0.0	0.0	2.3e-09
43880	3.061541199030996e-09	0.0	0.0	2.3e-09
43881	3.0645655207777522e-09	0.0	0.0	2.3e-09
43882	3.0676115861993977e-09	0.0	0.0	2.3e-09
43883	3.0706786613192573e-09	0.0	0.0	2.3e-09
43884	3.0737660156329362e-09	0.0	0.0	2.3e-09
43885	3.076872923575976e-09	0.0	0.0	2.3e-09
43886	3.0799986603968953e-09	0.0	0.0	2.3e-09
43887	3.083142508720581e-09	0.0	0.0	2.3e-09
43888	3.0863037514381783e-09	0.0	0.0	2.3e-09
43889	3.089481677664275e-09	0.0	0.0	2.3e-09
43890	3.092675580475141e-09	0.0	0.0	2.3e-09
43891	3.095884756552893e-09	0.0	0.0	2.3e-09
43892	3.0991085075123025e-09	0.0	0.0	2.3e-09
43893	3.102346137943314e-09	0.0	0.0	2.3e-09
43894	3.1055969583514015e-09	0.0	0.0	2.3e-09
43895	3.1088602830777004e-09	0.0	0.0	2.3e-09
43896	3.1121354326324424e-09	0.0	0.0	2.3e-09
43897	3.11542172860826e-09	0.0	0.0	2.3e-09
43898	3.1187185025044867e-09	0.0	0.0	2.3e-09
43899	3.1220250864167484e-09	0.0	0.0	2.3e-09
43900	3.1253408203084873e-09	0.0	0.0	2.3e-09
